Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE
2019-08-02,164.4185333251953,84.7588882446289,61.70829391479492,200.6199951171875,190.58421325683597,48.69971084594727,293.7099914550781,29.440000534057614,144.75486755371094,16.412729263305664,51.30884170532226,67.47690582275389,217.9161529541016,88.31999969482422,62.23736190795898,67.24879455566406,141.0557098388672,112.33999633789062,199.3800048828125,100.7273178100586
2019-08-05,158.78848266601562,82.13177490234375,61.59498977661133,204.52999877929688,183.2179718017578,45.79878616333008,280.3599853515625,27.989999771118164,142.15328979492188,15.91537380218506,50.16604614257813,65.27657318115234,215.1975860595703,84.01000213623047,60.51592254638672,64.04693603515625,138.91363525390622,107.9000015258789,188.3699951171875,98.60060119628906
2019-08-06,157.82443237304688,83.81075286865234,61.16061782836914,200.47999572753903,186.4369964599609,46.28558731079102,286.2099914550781,28.86000061035156,144.6158447265625,15.310746192932127,50.82046890258789,67.06063842773439,216.5275115966797,85.91999816894531,61.45042037963867,64.08609771728516,140.48124694824222,109.38999938964844,188.44000244140625,98.7489776611328
2019-08-07,157.75692749023438,83.55397033691406,60.86789321899414,189.92999267578125,186.49624633789062,47.78572082519531,289.0199890136719,29.190000534057614,143.02708435058594,15.281490325927734,50.89860534667969,67.36788177490234,218.5322265625,86.70999908447266,62.07997131347656,66.18151092529297,140.55914306640622,108.91000366210938,183.8999938964844,97.26521301269531
2019-08-08,158.3160858154297,84.5020980834961,61.80272674560547,191.6999969482422,191.7395172119141,49.00768661499024,297.7799987792969,33.919998168945305,143.41433715820312,15.457027435302734,51.65071105957031,68.87442016601561,222.94256591796875,88.91000366210938,63.4767951965332,71.95855712890625,142.59413146972656,112.11000061035156,188.27999877929688,98.07633972167969
2019-08-09,157.59304809570312,85.54899597167969,61.92548751831055,191.0,189.07342529296875,47.7459831237793,294.8299865722656,34.189998626708984,143.3150634765625,15.183969497680664,51.65071105957031,68.03195190429689,224.7908172607422,89.91999816894531,62.88658905029297,68.78607177734375,141.49388122558594,109.9800033569336,183.3300018310547,97.66088104248048
2019-08-12,156.27230834960938,83.61323547363281,60.93399429321289,191.72000122070312,187.61204528808597,46.77238845825195,288.6499938964844,32.43000030517578,141.16030883789062,14.862150192260742,51.10372543334961,66.03974151611328,222.1113586425781,89.20999908447266,61.0962905883789,66.00525665283203,139.08891296386722,108.69000244140624,179.67999267578125,95.94961547851562
2019-08-13,158.95236206054688,85.81565856933594,61.38724899291992,197.1499938964844,190.4558563232422,47.81552505493164,293.1700134277344,32.110000610351555,141.2298126220703,14.7938871383667,51.68978118896485,67.04080963134766,224.59523010253903,89.37000274658203,60.17163467407226,67.02358245849611,140.46177673339844,111.47000122070312,182.0,96.40463256835938
2019-08-14,153.1005859375,82.90213775634766,59.96139526367188,190.1300048828125,184.6201171875,44.96427536010742,283.6600036621094,30.239999771118164,135.53019714355472,14.42330837249756,50.08790588378906,65.00896453857422,217.6716766357422,84.08000183105469,58.26329803466797,62.950279235839844,139.3907470703125,107.6500015258789,174.2899932861328,93.0612335205078
2019-08-15,152.5849609375,82.90213775634766,59.47037124633789,192.05999755859372,187.17758178710938,45.21264266967773,282.7099914550781,29.670000076293945,136.53306579589844,14.403804779052734,50.85953903198242,68.97352600097656,221.3388214111328,85.01000213623047,58.056724548339844,60.37508010864258,141.3380889892578,109.04000091552734,174.3699951171875,93.69429779052734
2019-08-16,157.1185302734375,83.73174285888672,60.83956527709961,193.00999450683597,190.79156494140625,46.35512924194336,287.45001220703125,31.18000030517578,135.62947082519528,14.823143005371096,51.42605590820313,70.45033264160156,223.7053375244141,86.6500015258789,59.374855041503906,61.77528381347656,144.20068359375,110.8499984741211,177.2899932861328,94.39662170410156
2019-08-19,158.52919006347656,84.5020980834961,62.85086441040039,192.30999755859372,192.72694396972656,47.606895446777344,287.9700012207031,31.479999542236328,135.39117431640622,14.97917652130127,51.45535659790039,71.1144027709961,223.51954650878903,87.06999969482422,59.94871139526367,63.56714248657226,145.0282745361328,112.68000030517578,177.6199951171875,95.5044937133789
2019-08-20,156.64183044433594,83.49472045898438,62.7092399597168,192.6300048828125,191.7592620849609,48.48114776611328,285.7099914550781,30.71999931335449,134.427978515625,14.813390731811525,50.91537857055664,70.48998260498047,220.7422790527344,86.6500015258789,59.473793029785156,62.83277130126953,143.94754028320312,111.43000030517578,174.5,93.97126770019531
2019-08-21,156.7780303955078,83.85026550292969,63.77626419067383,195.83999633789062,193.27001953125,48.719581604003906,291.5299987792969,31.70000076293945,135.27201843261722,14.940167427062988,48.08783721923828,71.56040954589844,223.58799743652344,88.87000274658203,59.17697143554688,64.53652191162111,144.6388397216797,114.83999633789062,176.38999938964844,94.4262924194336
2019-08-22,156.515380859375,83.32682037353516,63.75737380981445,195.44000244140625,193.8723602294922,48.75931930541992,287.69000244140625,31.899999618530273,136.53306579589844,14.823143005371096,48.608177185058594,71.10448455810547,220.30224609375,88.72000122070312,59.097816467285156,61.90257263183594,145.4761962890625,123.48999786376952,178.97000122070312,94.65380096435548
2019-08-23,151.621826171875,80.91698455810547,62.29374694824219,189.58999633789062,190.38671875,47.02075576782226,282.44000244140625,29.540000915527344,134.10031127929688,14.42330837249756,47.4791259765625,68.93389129638672,215.7647705078125,86.98999786376953,57.31686782836914,58.70071029663086,142.96414184570312,115.33000183105469,175.0399932861328,92.40837860107422
2019-08-26,151.88449096679688,82.09226989746094,62.75643920898438,190.44000244140625,193.0133056640625,48.371864318847656,288.739990234375,30.28000068664551,134.05067443847656,14.472068786621096,48.05838012695313,69.02308654785156,217.86724853515625,87.8499984741211,57.76210403442383,59.54279327392578,143.3633270263672,111.66000366210938,175.19000244140625,93.00187683105469
